"SPX2.rv","SPX2.r","SPX2.rs","SPX2.nobs","SPX2.open","SPX2.highlow","SPX2.highopen","SPX2.openprice","SPX2.closeprice","DATE"
6.87e-05,-0.002264152,3.66e-05,1560,34200.705,0.009121557,0.00334668,1246.91,1244.09,2011-12-01
0.000110857,-0.001469744,3.52e-05,1561,34201.042,0.013365861,0.011212714,1246.03,1244.2,2011-12-02
0.000265907,0.010218203,4.24e-05,1561,34200.795,-0.017841544,0.017841544,1244.33,1257.11,2011-12-05
5.12e-05,0.001263926,2.59e-05,1558,34200.896,-0.010321402,0.007006948,1257.19,1258.78,2011-12-06
0.00012137,0.002349916,7.49e-05,1561,34201.566,-0.017724382,0.007064816,1258.14,1261.1,2011-12-07
0.000163823,-0.020982032,0.000114607,1561,34200.985,0.023593381,0,1260.87,1234.69,2011-12-08
0.000119109,0.016668994,2.94e-05,1560,34201.01,-0.019072038,0.019072038,1234.48,1255.23,2011-12-09
0.00021021,-0.014300403,0.000179696,1560,34200.857,0.022399518,0,1255.05,1237.23,2011-12-12
0.000184924,-0.009374104,8.93e-05,1561,34200.821,0.024648009,0.01047989,1236.83,1225.29,2011-12-13
0.000130025,-0.008823949,7.55e-05,1557,34215.536,0.012113491,0.001381436,1222.52,1211.78,2011-12-14
0.000148203,0.003113651,3.21e-05,1561,34200.918,-0.011059627,0.011059627,1212.12,1215.9,2011-12-15
0.000116094,0.003037919,2.95e-05,1560,34201.012,0.012950668,0.012218547,1216.09,1219.79,2011-12-16
9.06e-05,-0.011967301,5.57e-05,1560,34200.773,0.018295153,0.003952041,1219.74,1205.23,2011-12-19
0.000316731,0.028647196,1.09e-05,1560,34200.718,-0.030306092,0.030306092,1205.72,1240.76,2011-12-20
7.11e-05,0.001537589,3.52e-05,1559,34201.005,-0.0125921,0.00308888,1241.25,1243.16,2011-12-21
2.85e-05,0.008422923,1e-05,1561,34200.633,-0.009203967,0.009203967,1243.72,1254.24,2011-12-22
2.21e-05,0.009065641,4.29e-06,1560,34200.431,-0.009065641,0.009065641,1254,1265.42,2011-12-23
2.14e-05,0.000458386,1.16e-05,1560,34201.474,-0.005585261,0.003432782,1265.02,1265.6,2011-12-27
3.89e-05,-0.012228921,2.96e-05,1561,34200.771,0.013688874,0.000371361,1265.38,1250,2011-12-28
3.04e-05,0.01035627,8.83e-06,1561,34200.938,-0.010973774,0.010973774,1249.75,1262.76,2011-12-29
1.72e-05,-0.003895702,1.05e-05,1560,34200.942,0.004964364,0.001028913,1262.82,1257.91,2011-12-30
0.000301737,0.014134734,1.99e-05,4675,34201.108,-0.020256405,0.020256405,1258.86,1276.78,2012-01-03
3.89e-05,0.000211406,2.33e-05,4681,34201.058,-0.008347681,0.001330329,1277.03,1277.3,2012-01-04
6.52e-05,0.002900354,3.91e-05,4680,34200.528,-0.013962421,0.004491581,1277.3,1281.01,2012-01-05
3.35e-05,-0.002368271,1.99e-05,4681,34200.745,-0.006653176,0.000710169,1280.93,1277.9,2012-01-06
1.97e-05,0.002157582,8.75e-06,4680,34200.801,-0.005820383,0.003250231,1277.83,1280.59,2012-01-09
0.000127429,0.008698986,1.13e-05,4680,34200.692,-0.012176014,0.012176014,1280.77,1291.96,2012-01-10
4.08e-05,0.000178,2.89e-05,4680,34200.77,-0.006505891,0.00137674,1292.02,1292.25,2012-01-11
4.11e-05,0.002279833,1.95e-05,4680,34200.552,0.008557353,0.003352261,1292.48,1295.43,2012-01-12
0.000104544,-0.004419632,8.6e-05,4681,34201.613,0.013404026,0,1294.82,1289.11,2012-01-13
8.78e-05,0.002608552,1.79e-05,4980,34201.667,-0.009856552,0.009856552,1290.22,1293.59,2012-01-17
3.87e-05,0.010763953,1.1e-05,4677,34200.799,-0.013173981,0.011115667,1293.65,1307.65,2012-01-18
2.97e-05,0.004857951,1.18e-05,4680,34200.705,-0.005656451,0.005656451,1308.07,1314.44,2012-01-19
1.78e-05,0.00059321,9.69e-06,4681,34200.674,-0.004648619,0.00059321,1314.49,1315.27,2012-01-20
2.96e-05,0.000478867,1.46e-05,4681,34200.989,0.009414355,0.005300346,1315.29,1315.92,2012-01-23
4.9e-05,-0.00114811,3.96e-05,4680,34200.815,0.007551466,0,1315.96,1314.45,2012-01-24
5.77e-05,0.008643306,2.72e-05,4672,34200.638,-0.015668296,0.010519641,1314.4,1325.81,2012-01-25
4.88e-05,-0.005868135,2.65e-05,4681,34201.081,0.015013107,0.005406536,1326.28,1318.52,2012-01-26
3.2e-05,-0.001214467,2.2e-05,4680,34201.077,-0.006337937,0.001372091,1318.25,1316.65,2012-01-27
0.000121719,-0.002449509,0.000105049,4681,34200.779,0.01197729,0,1316.16,1312.94,2012-01-30
7.9e-05,-0.00082255,3.62e-05,4676,34200.953,0.011202126,0.005981179,1313.53,1312.45,2012-01-31
8.56e-05,0.008852468,1.09e-05,4680,34200.719,-0.013674224,0.013674224,1312.45,1324.12,2012-02-01
2.21e-05,0.000988758,9.82e-06,4680,34200.91,0.00574931,0.003731024,1324.24,1325.55,2012-02-02
9.66e-05,0.013763884,2.99e-06,4679,34201.057,-0.014321519,0.014321519,1326.21,1344.59,2012-02-03
3.62e-05,-0.000178545,2.62e-05,4670,34201.68,-0.00510091,2.98e-05,1344.32,1344.08,2012-02-06
2.98e-05,0.002117771,1.77e-05,4680,34200.651,-0.009921278,0.003645723,1344.33,1347.18,2012-02-07
2.24e-05,0.002239443,1.14e-05,4680,34200.871,0.006721279,0.002935466,1347.04,1350.06,2012-02-08
3.23e-05,0.001532193,1.6e-05,4680,34200.583,-0.007180601,0.003217113,1349.97,1352.04,2012-02-09
9.32e-05,-0.006474389,8.22e-05,4665,34201.075,0.010310443,0,1351.21,1342.49,2012-02-10
4.69e-05,0.006368077,6.57e-06,4680,34201.06,-0.007632407,0.007632407,1343.06,1351.64,2012-02-13
3.17e-05,-0.000710679,1.57e-05,4680,34201.078,0.007778267,0,1351.3,1350.34,2012-02-14
5.4e-05,-0.005278546,2.91e-05,4680,34200.793,0.011176864,0.003953611,1350.52,1343.41,2012-02-15
3.01e-05,0.011375457,8.19e-06,4680,34201.569,-0.013184204,0.012148371,1342.61,1357.97,2012-02-16
2.09e-05,0.002404952,6.29e-06,4680,34200.891,0.004528354,0.003924369,1358.06,1361.33,2012-02-17
2.99e-05,0.00077107,1.46e-05,4681,34200.833,0.007080338,0.004793009,1361.22,1362.27,2012-02-21
2.46e-05,-0.003309167,1.31e-05,4681,34201.059,0.005275504,0.000433058,1362.11,1357.61,2012-02-22
1.99e-05,0.004285369,8.56e-06,4680,34200.961,-0.00880544,0.004930625,1357.53,1363.36,2012-02-23
1.69e-05,0.001700107,6.77e-06,4680,34200.603,-0.003996521,0.003996521,1363.46,1365.78,2012-02-24
6.88e-05,0.001909983,5.12e-05,4673,34200.949,-0.012483385,0.004924859,1365.2,1367.81,2012-02-27
2.58e-05,0.00344546,1.28e-05,4678,34200.803,-0.005198876,0.004035544,1367.56,1372.28,2012-02-28
4.44e-05,-0.004477287,2.85e-05,4680,34201.065,0.010379946,0.004246908,1372.2,1366.07,2012-02-29
5.53e-05,0.005927198,2.28e-05,4677,34201.125,-0.007490726,0.007490726,1365.9,1374.02,2012-03-01
2.48e-05,-0.00333138,1.59e-05,4681,34200.52,0.005917674,0.000320161,1374.09,1369.52,2012-03-02
3.21e-05,-0.003899268,2.1e-05,4681,34200.987,0.007666636,0,1369.59,1364.26,2012-03-05
0.000129222,-0.014953992,0.000119838,4681,34201.144,0.01745826,0,1363.63,1343.39,2012-03-06
2.5e-05,0.006980249,7.87e-06,4681,34200.622,-0.008494477,0.008494477,1343.39,1352.8,2012-03-07
6.35e-05,0.009850412,6.35e-06,4680,34200.541,-0.011810365,0.011810365,1352.65,1366.04,2012-03-08
2.26e-05,0.003755832,8.35e-06,4681,34201.198,-0.006414371,0.006414371,1365.97,1371.11,2012-03-09
2.03e-05,0.000284469,9.65e-06,4681,34201.191,0.004635502,0.001647339,1370.78,1371.17,2012-03-12
4.55e-05,0.017442765,5.65e-06,4681,34200.877,-0.017492905,0.017492905,1371.92,1396.06,2012-03-13
2.18e-05,-0.001218551,1.33e-05,4680,34200.629,0.006775701,0.002482678,1395.95,1394.25,2012-03-14
2.42e-05,0.005985622,8.16e-06,4680,34200.787,-0.007047296,0.00604979,1394.17,1402.54,2012-03-15
1.47e-05,0.00124695,6.39e-06,4681,34200.505,-0.003141755,0.002371433,1402.55,1404.3,2012-03-16
1.66e-05,0.003887972,6.9e-06,4676,34200.51,-0.008216121,0.006976187,1404.17,1409.64,2012-03-19
5.58e-05,-0.002905771,4.57e-05,4681,34200.884,0.008485163,0,1409.59,1405.5,2012-03-20
1.91e-05,-0.001709013,1.13e-05,4676,34200.563,0.00506341,0.001585344,1405.52,1403.12,2012-03-21
6.55e-05,-0.007103415,5.33e-05,4674,34200.563,0.010144734,0,1402.89,1392.96,2012-03-22
1.82e-05,0.003311617,9.17e-06,4677,34200.493,-0.008836941,0.004584601,1392.78,1397.4,2012-03-23
7.21e-05,0.013839699,2.88e-06,4673,34200.738,-0.013839699,0.013839699,1397.11,1416.58,2012-03-26
1.45e-05,-0.002785281,9.16e-06,4681,34201.1,0.005086373,0.001833763,1416.55,1412.61,2012-03-27
3.34e-05,-0.00512454,2.17e-05,4680,34200.721,0.011704778,0.000799669,1412.52,1405.3,2012-03-28
6.52e-05,-0.001645024,4.37e-05,4685,34200.933,0.009889424,0,1405.39,1403.08,2012-03-29
3.37e-05,0.003528269,1.03e-05,4674,34200.671,-0.006734703,0.005386979,1403.31,1408.27,2012-03-30
2.24e-05,0.007293339,7.9e-06,4681,34200.753,-0.012678638,0.009827516,1408.47,1418.78,2012-04-02
5.4e-05,-0.004251509,3.8e-05,4679,34200.766,0.010185595,1.41e-05,1418.98,1412.96,2012-04-03
0.000104392,-0.009999657,8.97e-05,4677,34200.803,0.013536923,0,1413.09,1399.03,2012-04-04
2.89e-05,-0.000636467,1.69e-05,4680,34201.063,-0.006212178,0.002006864,1398.79,1397.9,2012-04-05
0.000156307,-0.01096548,0.000148447,4681,34201.714,0.013841824,0,1397.45,1382.21,2012-04-09
6.52e-05,-0.017074725,4.36e-05,4679,34200.831,0.018705912,0.00060032,1382.18,1358.78,2012-04-10
0.00010079,0.007353433,1.27e-05,4680,34200.812,-0.011508381,0.011508381,1358.98,1369.01,2012-04-11
2.32e-05,0.013461302,4.23e-06,4679,34200.93,-0.014044991,0.014044991,1368.77,1387.32,2012-04-12
5.24e-05,-0.012465581,4.05e-05,4681,34201.601,0.012881598,0,1387.61,1370.42,2012-04-13
9.65e-05,-0.000416063,3.1e-05,4681,34200.751,0.010404314,0.006829291,1370.27,1369.7,2012-04-16
7.04e-05,0.015109038,4.92e-06,4681,34200.541,-0.016790568,0.016790568,1369.57,1390.42,2012-04-17
4.56e-05,-0.004070743,3.41e-05,4681,34200.604,0.005400021,0,1390.78,1385.13,2012-04-18
8.27e-05,-0.005966881,5.29e-05,4681,34200.846,0.014604934,0.003876728,1385.08,1376.84,2012-04-19
4.03e-05,0.001023471,1.3e-05,4680,34200.837,-0.007553321,0.007553321,1376.96,1378.37,2012-04-20
0.000157374,-0.008450365,0.000141745,4681,34200.602,0.014423116,0,1378.53,1366.93,2012-04-23
3.16e-05,0.003767665,8.68e-06,4679,34200.751,-0.006381317,0.006271579,1366.97,1372.13,2012-04-24
0.000132933,0.01352223,1e-05,4681,34201.053,-0.013939172,0.013939172,1372.11,1390.79,2012-04-25
2.19e-05,0.006808159,8.7e-06,4674,34200.823,-0.010618985,0.008199908,1390.64,1400.14,2012-04-26
2.78e-05,0.002453796,1.13e-05,4678,34200.864,-0.006654922,0.00459594,1400.19,1403.63,2012-04-27
2.4e-05,-0.003898529,1.88e-05,4680,34201.108,0.006620789,0,1403.26,1397.8,2012-04-30
4.83e-05,0.00581341,6.62e-06,4681,34200.765,-0.013938078,0.012413158,1397.86,1406.01,2012-05-01
5.15e-05,-0.002322153,4.06e-05,4678,34201.027,0.008273189,0,1405.5,1402.24,2012-05-02
4.01e-05,-0.007738519,2.97e-05,4674,34200.69,0.010287434,0.000534685,1402.32,1391.51,2012-05-03
7.12e-05,-0.016323551,5.97e-05,4678,34200.799,0.017068909,0,1391.51,1368.98,2012-05-04
4.54e-05,0.000671901,2.57e-05,4667,34200.759,-0.007283119,0.003733552,1368.79,1369.71,2012-05-07
0.000102372,-0.004054485,6.32e-05,4676,34201.021,0.015760878,0,1369.16,1363.62,2012-05-08
0.00018674,-0.006535394,0.000133214,4676,34201.026,-0.015220882,0.000388716,1363.2,1354.32,2012-05-09
0.000103074,0.002190161,2.46e-05,4680,34200.54,-0.008307466,0.008307466,1354.58,1357.55,2012-05-10
7.02e-05,-0.003348481,4.66e-05,4672,34201.04,-0.012355796,0.005543801,1358.11,1353.57,2012-05-11
8.74e-05,-0.010118105,6.8e-05,4681,34201.217,0.011396643,0,1351.93,1338.32,2012-05-14
6.23e-05,-0.005799985,3.21e-05,4680,34200.667,0.012366664,0.004904419,1338.36,1330.62,2012-05-15
7.9e-05,-0.004503732,3.2e-05,4681,34200.74,0.012743134,0.008231854,1330.78,1324.8,2012-05-16
8.6e-05,-0.014790076,5.58e-05,4679,34200.808,0.015951823,0.001161747,1324.82,1305.37,2012-05-17
8.79e-05,-0.007761548,5.08e-05,4681,34201.139,0.015559675,0.005494246,1305.05,1294.96,2012-05-18
5.44e-05,0.015439,1.49e-05,4680,34201.117,-0.015818899,0.015818899,1295.73,1315.89,2012-05-21
8.61e-05,0.000638051,3.65e-05,4681,34201.14,0.013985288,0.009377739,1316.09,1316.93,2012-05-22
0.000116506,0.002057122,6.45e-05,4679,34201.875,-0.018478006,0.00355744,1316.02,1318.73,2012-05-23
8.1e-05,0.001560902,4.08e-05,4681,34200.911,0.010354448,0.004101623,1318.72,1320.78,2012-05-24
3.61e-05,-0.002456054,2.03e-05,4677,34200.924,0.007557561,0.002563319,1320.81,1317.57,2012-05-25
6.97e-05,0.010198782,1.84e-05,4681,34201.14,-0.0120808,0.0120808,1318.9,1332.42,2012-05-29
0.000126004,-0.013651444,0.000105794,4681,34201.704,0.015511229,0,1331.25,1313.2,2012-05-30
8.77e-05,-0.001966764,4.47e-05,4681,34201.233,-0.015916995,0.005051609,1313.09,1310.51,2012-05-31
0.00022367,-0.024803698,0.000192548,4681,34201.189,0.025218566,0,1309.87,1277.78,2012-06-01
7.22e-05,-0.000391224,3.31e-05,4681,34201.063,0.012403613,0.003327036,1278.29,1277.79,2012-06-04
5.39e-05,0.005883334,2e-05,4667,34201.291,-0.010508415,0.007640052,1277.82,1285.36,2012-06-05
8.96e-05,0.022512093,5.68e-06,4681,34200.842,-0.022512093,0.022512093,1285.61,1314.88,2012-06-06
0.000143345,-0.000881747,4e-05,4681,34201.045,0.012393552,0.009753593,1316.15,1314.99,2012-06-07
4.96e-05,0.00785506,2.5e-05,4805,34200.753,-0.013700197,0.008194532,1314.99,1325.36,2012-06-08
8.38e-05,-0.012783898,4.72e-05,4669,34200.703,0.021027919,0.007365021,1325.72,1308.88,2012-06-11
8.26e-05,0.011186623,2.38e-05,4675,34201.153,-0.013447919,0.011322552,1309.4,1324.13,2012-06-12
8.54e-05,-0.007056454,5.67e-05,4678,34201.098,0.012715361,0.002459172,1324.02,1314.71,2012-06-13
8.92e-05,0.01046314,3.28e-05,4680,34200.534,-0.014759579,0.014196632,1314.88,1328.71,2012-06-14
3.57e-05,0.010038298,7.17e-06,4680,34201.203,-0.010574428,0.010574428,1329.19,1342.6,2012-06-15
7.21e-05,0.001771348,4.39e-05,4680,34201.754,-0.010258488,0.004311249,1342.42,1344.8,2012-06-18
5.81e-05,0.009760146,1.13e-05,4681,34200.722,-0.013757976,0.013757976,1344.83,1358.02,2012-06-19
7.66e-05,-0.00173931,3.46e-05,4680,34200.782,-0.011166946,0.002595962,1358.04,1355.68,2012-06-20
6.77e-05,-0.022321456,5.21e-05,4679,34200.937,0.025244754,0.002093084,1355.43,1325.51,2012-06-21
4.26e-05,0.007169244,1.34e-05,4681,34201.29,-0.008934865,0.008934865,1325.92,1335.46,2012-06-22
0.000176859,-0.015978351,0.000160428,4681,34200.806,0.019386653,0,1334.9,1313.74,2012-06-25
4.86e-05,0.00462368,2.56e-05,4677,34201.051,-0.010582591,0.007694299,1314.09,1320.18,2012-06-26
4.14e-05,0.008422007,1.11e-05,4681,34201.759,-0.010312282,0.010312282,1320.71,1331.88,2012-06-27
0.000127259,-0.002029816,8.8e-05,4668,34200.994,0.013785708,0,1331.52,1328.82,2012-06-28
0.000244701,0.023809853,4.6e-06,4681,34200.687,-0.023809853,0.023809853,1330.12,1362.17,2012-06-29
5.09e-05,0.002045868,3.35e-05,4680,34200.976,0.007825025,0.002946482,1362.33,1365.12,2012-07-02
1.48e-05,0.006037021,3.91e-06,2739,34201.06,-0.008238614,0.006611811,1365.75,1374.02,2012-07-03
3.34e-05,-0.004399203,2.31e-05,4681,34201.039,-0.007914191,9.46e-05,1373.72,1367.69,2012-07-05
0.000103369,-0.009126511,8.77e-05,4673,34201.015,0.014040126,0,1367.09,1354.67,2012-07-06
2.46e-05,-0.001588375,1.34e-05,4675,34200.87,0.006085482,0.000155008,1354.66,1352.51,2012-07-09
7.67e-05,-0.00861076,2.9e-05,4681,34200.878,0.018734262,0.006321627,1352.96,1341.36,2012-07-10
5.67e-05,-9.69e-05,3.05e-05,4680,34200.903,0.008774443,0.002680168,1341.4,1341.27,2012-07-11
0.000100816,-0.004752981,7.8e-05,4681,34200.811,0.011909992,0,1341.29,1334.93,2012-07-12
5.01e-05,0.016236837,4.93e-06,4681,34200.878,-0.017003132,0.017003132,1334.81,1356.66,2012-07-13
2.75e-05,-0.002103205,1.48e-05,4677,34201.332,-0.006467682,0.000560108,1356.5,1353.65,2012-07-16
9.07e-05,0.007206111,3.97e-05,4681,34200.66,-0.014972074,0.00859132,1353.68,1363.47,2012-07-17
2.84e-05,0.006680579,1.02e-05,4681,34201.047,-0.011923103,0.00852921,1363.58,1372.72,2012-07-18
3.6e-05,0.002422392,1.63e-05,4672,34200.725,-0.006672506,0.005360658,1373.01,1376.34,2012-07-19
5.52e-05,-0.009885168,4.46e-05,4681,34200.673,0.010457612,0,1376.51,1362.97,2012-07-20
0.000278236,-0.008854802,0.000254116,4681,34200.95,0.018356751,0,1362.34,1350.33,2012-07-23
7.65e-05,-0.009067135,4.28e-05,4681,34200.814,0.016629934,0.000747581,1350.52,1338.33,2012-07-24
5.98e-05,-0.000209235,3.3e-05,4681,34200.936,0.009329235,0.004197849,1338.35,1338.07,2012-07-25
0.000305836,0.016100805,1.59e-05,4681,34200.744,-0.018480517,0.018480517,1338.17,1359.89,2012-07-26
8.34e-05,0.018922082,1.35e-05,4681,34200.779,-0.02119938,0.02119938,1360.05,1386.03,2012-07-27
3.43e-05,-0.0005052,1.67e-05,4680,34200.956,0.007479003,0.004176153,1385.94,1385.24,2012-07-30
3.5e-05,-0.004413198,1.88e-05,4675,34200.867,0.005776623,0.001363425,1385.27,1379.17,2012-07-31
6.84e-05,-0.002824215,3.36e-05,4680,34200.645,0.00846879,0.004131176,1379.32,1375.43,2012-08-01
0.000129825,-0.007445127,9.4e-05,4681,34200.757,0.015005154,0,1375.13,1364.93,2012-08-02
0.000209664,0.018560435,7.52e-06,4681,34200.911,-0.020808039,0.020808039,1365.45,1391.03,2012-08-03
1.89e-05,0.002355172,6.93e-06,4681,34200.674,-0.006156247,0.006156247,1391.04,1394.32,2012-08-06
3.39e-05,0.004743262,4.85e-06,4681,34200.916,-0.009052032,0.009052032,1394.46,1401.09,2012-08-07
2.57e-05,0.000670614,1.55e-05,4681,34201.429,-0.005720893,0.002074593,1401.23,1402.17,2012-08-08
1.84e-05,0.000270954,1.05e-05,4680,34200.965,0.005098505,0.00262801,1402.26,1402.64,2012-08-09
3.9e-05,0.002122402,2.73e-05,4678,34201.079,-0.007395808,0.002421171,1402.58,1405.56,2012-08-10
2.15e-05,-0.001088887,1.32e-05,4681,34200.925,0.006100212,0,1405.87,1404.34,2012-08-13
2.37e-05,-0.000277745,9.03e-06,4681,34200.977,0.006710265,0.004029298,1404.36,1403.97,2012-08-14
1.18e-05,0.001096351,5.4e-06,4680,34200.55,-0.004199952,0.002731523,1403.89,1405.43,2012-08-15
1.34e-05,0.006314401,3.52e-06,4679,34205.686,-0.00942029,0.007669873,1406.61,1415.52,2012-08-16
7e-06,0.001552642,3.23e-06,4681,34200.829,-0.00285172,0.002025013,1415.84,1418.04,2012-08-17
1.4e-05,0.000148101,8.11e-06,4678,34201.432,-0.004197619,0.000148101,1417.85,1418.06,2012-08-20
3.39e-05,-0.003404631,1.45e-05,4681,34200.624,0.011150619,0.006010964,1418.13,1413.31,2012-08-21
3.71e-05,0.0003184,1.97e-05,4679,34200.868,-0.006617333,0.002141942,1413.09,1413.54,2012-08-22
3.98e-05,-0.007905292,2.86e-05,4680,34200.614,0.009232508,0,1413.49,1402.36,2012-08-23
2.69e-05,0.006413104,8.46e-06,4681,34201.38,-0.010969343,0.008147943,1401.99,1411.01,2012-08-24
1.72e-05,-0.000567082,7.05e-06,4680,34200.769,0.004997745,0.003565243,1411.13,1410.33,2012-08-27
2.65e-05,-0.000815681,1.47e-05,4672,34200.689,-0.005703721,0.002259152,1410.44,1409.29,2012-08-28
1.2e-05,0.00087947,5.4e-06,4681,34201.359,-0.00523309,0.003279888,1409.32,1410.56,2012-08-29
4.76e-05,-0.007395657,4.09e-05,4682,34201.545,0.009312202,0,1410.08,1399.69,2012-08-30
0.000112748,0.004688756,4.18e-05,4676,34201.569,-0.010049693,0.009256561,1400.07,1406.65,2012-08-31
2.93e-05,-0.000981613,1.67e-05,4678,34200.58,-0.009088153,0.001967435,1406.54,1405.16,2012-09-04
1.96e-05,-0.001210749,1.09e-05,4680,34200.601,-0.005380681,0.002750779,1404.94,1403.24,2012-09-05
7.66e-05,0.017641839,7.02e-06,4679,34205.72,-0.017781503,0.017781503,1406.87,1431.91,2012-09-06
1.13e-05,0.003944393,3.89e-06,4681,34200.531,-0.004426251,0.003958304,1432.12,1437.78,2012-09-07
1.12e-05,-0.006096772,8.13e-06,4681,34200.674,0.006806828,0.000570106,1437.92,1429.18,2012-09-10
1.5e-05,0.003157772,6.15e-06,4681,34200.666,-0.006020479,0.006020479,1429.13,1433.65,2012-09-11
2.6e-05,0.002187956,8.64e-06,4681,34200.596,0.004289491,0.0038918,1433.56,1436.7,2012-09-12
6.03e-05,0.016150822,1.15e-05,4681,34200.778,-0.019606713,0.018757101,1436.56,1459.95,2012-09-13
4.82e-05,0.003766689,1.73e-05,4681,34200.972,-0.009841351,0.009841351,1460.07,1465.58,2012-09-14
1.47e-05,-0.002904406,9.12e-06,4673,34201.087,0.00552824,0.000143293,1465.42,1461.17,2012-09-17
1.85e-05,-0.001205224,1.31e-05,4674,34200.789,-0.003660547,0.000191606,1461.19,1459.43,2012-09-18
2.39e-05,0.001150417,9.16e-06,4680,34200.971,-0.004974301,0.003863715,1459.5,1461.18,2012-09-19
4.42e-05,-0.000458679,3.2e-05,4681,34200.536,-0.007728784,0.000123191,1461.05,1460.38,2012-09-20
3.04e-05,-9.59e-05,7.84e-06,4681,34200.694,0.005166452,0.004597929,1460.34,1460.2,2012-09-21
3.43e-05,-0.001830743,2.7e-05,4681,34200.933,-0.005946227,0.000657426,1459.76,1457.09,2012-09-24
3.42e-05,-0.010397464,2.24e-05,4681,34200.817,0.014864864,0.004314809,1456.94,1441.87,2012-09-25
3.59e-05,-0.005585771,2.09e-05,4666,34200.869,0.007708603,0,1441.6,1433.57,2012-09-26
3.37e-05,0.009630046,4.92e-06,4681,34200.849,-0.011680139,0.011680139,1433.36,1447.23,2012-09-27
4.07e-05,-0.003153757,2.33e-05,4677,34205.495,-0.007280482,0.000754041,1445,1440.45,2012-09-28
9.19e-05,0.002349933,2.32e-05,4656,34200.883,-0.011207692,0.011207692,1440.9,1444.29,2012-10-01
4.98e-05,0.000428977,2.25e-05,4678,34200.814,0.008655906,0.004508882,1444.99,1445.61,2012-10-02
3.14e-05,0.003389705,1.24e-05,4673,34201.069,-0.008500581,0.005688984,1446.05,1450.96,2012-10-03
3.56e-05,0.007203094,7.76e-06,4675,34200.997,-0.008276704,0.008276704,1451.08,1461.57,2012-10-04
4.07e-05,-0.001969514,1.75e-05,4681,34205.446,0.009611222,0.004927277,1463.73,1460.85,2012-10-05
3.49e-05,-0.003428348,2.67e-05,4681,34200.661,0.005374014,0,1460.93,1455.93,2012-10-08
3.17e-05,-0.009898406,2.41e-05,4681,34201.237,0.010162044,0,1455.9,1441.56,2012-10-09
2.53e-05,-0.006046771,1.63e-05,4681,34200.502,0.008269688,0.000721221,1441.48,1432.79,2012-10-10
6.14e-05,9.07e-05,1.52e-05,4675,34201.208,-0.007703256,0.007703256,1432.82,1432.95,2012-10-11
2.53e-05,-0.002963545,1.57e-05,4681,34200.752,0.009008567,0.003893752,1432.84,1428.6,2012-10-12
3.2e-05,0.007857066,9.41e-06,4678,34200.748,-0.009809913,0.008752486,1428.75,1440.02,2012-10-15
2.79e-05,0.010023813,3.46e-06,4681,34201.322,-0.010497986,0.010497986,1440.31,1454.82,2012-10-16
1.57e-05,0.004562474,6.23e-06,4681,34201.251,-0.006070914,0.005472476,1454.22,1460.87,2012-10-17
3.54e-05,-0.002316259,2.17e-05,4680,34200.679,0.00781037,0.002106012,1460.94,1457.56,2012-10-18
6.02e-05,-0.01675897,4.72e-05,4681,34200.585,0.019043313,0,1457.34,1433.12,2012-10-19
4.18e-05,0.000258128,1.66e-05,4671,34200.675,0.009378831,0.001568672,1433.21,1433.58,2012-10-22
0.000176557,-0.014436854,0.000157799,4681,34200.664,0.018428706,0,1433.74,1413.19,2012-10-23
5.43e-05,-0.003089966,1.98e-05,4680,34200.757,0.009154191,0.004828404,1413.2,1408.84,2012-10-24
0.000108329,0.002309813,3.03e-05,4680,34201.303,0.011308351,0.008040003,1409.74,1413,2012-10-25
6.3e-05,-0.000700897,3.17e-05,4681,34200.592,-0.00979312,0.002911601,1412.97,1411.98,2012-10-26
5.34e-05,0.000850105,1.78e-05,4681,34200.812,0.00907002,0.005491665,1410.99,1412.19,2012-10-31
3.74e-05,0.01076188,8.53e-06,4676,34201.075,-0.01137116,0.01137116,1412.2,1427.48,2012-11-01
4.52e-05,-0.009056076,2.58e-05,4679,34200.625,0.015004602,0.004668301,1427.59,1414.72,2012-11-02
2.42e-05,0.002288718,1.07e-05,4677,34201.357,-0.008323864,0.004149735,1414.02,1417.26,2012-11-05
4.12e-05,0.007668474,1.22e-05,4680,34200.645,-0.011309862,0.011309862,1417.26,1428.17,2012-11-06
0.000276234,-0.023856286,0.000239799,4681,34201.202,0.0284992,0,1428.27,1394.6,2012-11-07
6.67e-05,-0.012229104,4.49e-05,4680,34201.192,0.017022086,0.004792981,1394.53,1377.58,2012-11-08
8.89e-05,0.001559525,4.64e-05,4681,34200.806,-0.013283271,0.009996688,1377.55,1379.7,2012-11-09
2.35e-05,0.00016667,1.06e-05,4681,34200.55,-0.005561081,0.003624228,1379.86,1380.09,2012-11-12
8.84e-05,-0.003855164,5.36e-05,4680,34200.575,-0.012622441,0.006342027,1380.03,1374.72,2012-11-13
7.85e-05,-0.014036244,4.26e-05,4681,34200.813,0.020222966,0.003985819,1374.64,1355.48,2012-11-14
7.46e-05,-0.001683564,3.46e-05,4681,34200.804,0.009281374,0.003836487,1355.41,1353.13,2012-11-15
8.98e-05,0.004725179,3.99e-05,4681,34201.272,-0.01380974,0.006385845,1353.36,1359.77,2012-11-16
0.000168301,0.019277934,6.6e-06,4680,34200.448,-0.019277934,0.019277934,1359.88,1386.35,2012-11-19
