Date,SKEW
2001-08-07,114.76
2001-08-06,115.55
2001-08-03,115.67
2001-08-02,115.96
2001-08-01,116.68
2001-07-31,115.31
2001-07-30,114.72
2001-07-27,116.99
2001-07-26,115.02
2001-07-25,114.33
2001-07-24,113.12
2001-07-23,113.65
2001-07-20,114.46
2001-07-19,115.18
2001-07-18,112.64
2001-07-17,112.66
2001-07-16,113.21
2001-07-13,112.88
2001-07-12,113.57
2001-07-11,114.33
2001-07-10,111.08
2001-07-09,111.33
2001-07-06,112.69
2001-07-05,114.04
2001-07-03,110.24
2001-07-02,114.6
2001-06-29,115.7
2001-06-28,114.01
2001-06-27,111.55
2001-06-26,111.85
2001-06-25,113.3
2001-06-22,114.68
2001-06-21,114.7
2001-06-20,113.26
2001-06-19,113.35
2001-06-18,113.03
2001-06-15,114.52
2001-06-14,113.67
2001-06-13,114.13
2001-06-12,114.05
2001-06-11,111.41
2001-06-08,110.52
2001-06-07,110.25
2001-06-06,111.67
2001-06-05,109.7
2001-06-04,110.58
2001-06-01,111.75
2001-05-31,113.13
2001-05-30,111.54
2001-05-29,112.91
2001-05-25,115.1
2001-05-24,116.88
2001-05-23,115.38
2001-05-22,117.74
2001-05-21,118.45
2001-05-18,118.37
2001-05-17,116.1
2001-05-16,115.27
2001-05-15,115.2
2001-05-14,116.74
2001-05-11,114.33
2001-05-10,114.12
2001-05-09,113.7
2001-05-08,113.96
2001-05-07,113.67
2001-05-04,113.2
2001-05-03,112.83
2001-05-02,113.52
2001-05-01,113.17
2001-04-30,113.56
2001-04-27,113.62
2001-04-26,112.85
2001-04-25,112.33
2001-04-24,113.24
2001-04-23,113.18
2001-04-20,112.67
2001-04-19,112.29
2001-04-18,111.04
2001-04-17,110.44
2001-04-16,109.1
2001-04-12,110.4
2001-04-11,110.0
2001-04-10,109.73
2001-04-09,108.31
2001-04-06,109.07
2001-04-05,110.62
2001-04-04,108.73
2001-04-03,109.1
2001-04-02,109.32
2001-03-30,109.58
2001-03-29,110.65
2001-03-28,110.24
2001-03-27,111.57
2001-03-26,109.79
2001-03-23,111.21
2001-03-22,110.55
2001-03-21,111.74
2001-03-20,112.89
2001-03-19,114.43
2001-03-16,109.21
2001-03-15,109.99
2001-03-14,109.51
2001-03-13,110.69
2001-03-12,109.23
2001-03-09,109.24
2001-03-08,112.34
2001-03-07,111.16
2001-03-06,111.93
2001-03-05,112.52
2001-03-02,112.1
2001-03-01,112.91
2001-02-28,112.91
2001-02-27,112.65
2001-02-26,112.71
2001-02-23,113.12
2001-02-22,113.65
2001-02-21,112.47
2001-02-20,112.1
2001-02-16,112.29
2001-02-15,114.5
2001-02-14,113.09
2001-02-13,112.07
2001-02-12,111.01
2001-02-09,111.73
2001-02-08,111.75
2001-02-07,111.8
2001-02-06,112.28
2001-02-05,111.82
2001-02-02,112.2
2001-02-01,113.0
2001-01-31,112.33
2001-01-30,111.38
2001-01-29,111.22
2001-01-26,111.75
2001-01-25,110.98
2001-01-24,111.43
2001-01-23,111.59
2001-01-22,112.76
2001-01-19,112.25
2001-01-18,111.12
2001-01-17,116.94
2001-01-16,110.7
2001-01-12,110.43
2001-01-11,110.05
2001-01-10,112.18
2001-01-09,111.07
2001-01-08,109.6
2001-01-05,109.92
2001-01-04,110.4
2001-01-03,110.94
2001-01-02,109.65
2000-12-29,111.04
2000-12-28,110.47
2000-12-27,111.36
2000-12-26,110.78
2000-12-22,111.3
2000-12-21,110.51
2000-12-20,110.16
2000-12-19,112.15
2000-12-18,112.26
2000-12-15,111.97
2000-12-14,113.3
2000-12-13,113.35
2000-12-12,113.11
2000-12-11,109.46
2000-12-08,112.56
2000-12-07,109.66
2000-12-06,109.42
2000-12-05,109.78
2000-12-04,112.8
2000-12-01,112.54
2000-11-30,110.67
2000-11-29,111.64
2000-11-28,113.17
2000-11-27,110.52
2000-11-24,116.12
2000-11-22,116.71
2000-11-21,119.0
2000-11-20,116.01
2000-11-17,118.76
2000-11-16,116.43
2000-11-15,117.3
2000-11-14,119.84
2000-11-13,116.17
2000-11-10,115.51
2000-11-09,116.91
2000-11-08,114.27
2000-11-07,118.3
2000-11-06,118.09
2000-11-03,119.02
2000-11-02,117.57
2000-11-01,116.51
2000-10-31,116.81
2000-10-30,115.6
2000-10-27,115.21
2000-10-26,113.19
2000-10-25,113.86
2000-10-24,115.03
2000-10-23,115.66
2000-10-20,114.64
2000-10-19,113.54
2000-10-18,110.65
2000-10-17,110.35
2000-10-16,111.29
2000-10-13,111.23
2000-10-12,107.79
2000-10-11,111.13
2000-10-10,110.96
2000-10-09,112.11
2000-10-06,113.57
2000-10-05,112.88
2000-10-04,113.02
2000-10-03,113.27
2000-10-02,112.9
2000-09-19,111.81
2000-09-18,111.29
2000-09-15,111.91
2000-09-14,111.98
2000-09-13,112.16
2000-09-12,112.02
2000-09-11,111.35
2000-09-08,111.03
2000-09-07,112.33
2000-09-06,110.44
2000-09-05,112.5
2000-09-01,114.5
2000-08-31,112.65
2000-08-30,110.88
2000-08-29,111.37
2000-08-28,110.93
2000-08-25,112.27
2000-08-24,109.44
2000-08-23,111.29
2000-08-22,108.35
2000-08-21,110.53
2000-08-18,110.34
2000-08-17,109.22
2000-08-16,109.95
2000-08-15,108.88
2000-08-14,109.06
2000-08-11,108.54
2000-08-10,110.02
2000-08-09,110.05
2000-08-08,108.59
2000-08-07,106.89
2000-08-04,108.65
2000-08-03,111.26
2000-08-02,109.86
2000-08-01,112.98
2000-07-31,112.2
2000-07-28,112.17
2000-07-27,113.28
2000-07-26,112.97
2000-07-25,110.22
2000-07-24,113.65
2000-07-21,108.59
2000-07-20,110.32
2000-07-19,112.02
2000-07-18,112.25
2000-07-17,112.37
2000-07-14,109.06
2000-07-13,109.31
2000-07-12,108.56
2000-07-11,110.44
2000-07-10,110.84
2000-07-07,109.88
2000-07-06,110.56
2000-07-05,109.93
2000-07-03,107.35
2000-06-30,109.92
2000-06-29,111.49
2000-06-28,109.83
2000-06-27,110.62
2000-06-26,109.16
2000-06-23,110.92
2000-06-22,111.62
2000-06-21,110.87
2000-06-20,112.34
2000-06-19,111.56
2000-06-16,114.52
2000-06-15,113.3
2000-06-14,113.1
2000-06-13,111.96
2000-06-12,112.41
2000-06-09,109.67
2000-06-08,110.05
2000-06-07,109.95
2000-06-06,109.78
2000-06-05,109.66
2000-06-02,110.3
2000-06-01,109.02
2000-05-31,108.64
2000-05-30,109.94
2000-05-26,110.52
2000-05-25,110.95
2000-05-24,110.48
2000-05-23,111.23
2000-05-22,112.21
2000-05-19,112.39
2000-05-18,113.18
2000-05-17,113.93
2000-05-16,113.51
2000-05-15,115.11
2000-05-12,114.58
2000-05-11,115.02
2000-05-10,112.91
2000-05-09,113.7
2000-05-08,114.73
2000-05-05,114.82
2000-05-04,114.13
2000-05-03,114.34
2000-05-02,114.73
2000-05-01,116.22
2000-04-28,115.35
2000-04-27,115.91
2000-04-26,115.43
2000-04-25,115.89
2000-04-24,114.9
2000-04-20,114.24
2000-04-19,113.52
2000-04-18,112.79
2000-04-17,109.52
2000-04-14,107.79
2000-04-13,110.72
2000-04-12,111.21
2000-04-11,112.51
2000-04-10,111.93
2000-04-07,113.41
2000-04-06,113.11
2000-04-05,111.54
2000-04-04,112.55
2000-04-03,113.23
2000-03-31,113.35
2000-03-30,112.54
2000-03-29,113.96
2000-03-28,113.33
2000-03-27,112.75
2000-03-24,113.47
2000-03-23,114.24
2000-03-22,113.71
2000-03-21,113.79
2000-03-20,114.34
2000-03-17,115.13
2000-03-16,114.86
2000-03-15,114.16
2000-03-14,113.41
2000-03-13,114.93
2000-03-10,113.36
2000-03-09,113.26
2000-03-08,111.02
2000-03-07,110.37
2000-03-06,111.59
2000-03-03,112.22
2000-03-02,111.52
2000-03-01,113.15
2000-02-29,111.42
2000-02-28,111.32
2000-02-25,109.52
2000-02-24,111.5
2000-02-23,113.32
2000-02-22,112.47
2000-02-18,114.07
2000-02-17,114.76
2000-02-16,114.4
2000-02-15,116.07
2000-02-14,113.09
2000-02-11,114.93
2000-02-10,115.02
2000-02-09,115.34
2000-02-08,117.35
2000-02-07,116.3
2000-02-04,115.89
2000-02-03,115.32
2000-02-02,114.62
2000-02-01,114.12
2000-01-31,114.14
2000-01-28,113.49
2000-01-27,115.89
2000-01-26,115.25
2000-01-25,116.07
2000-01-24,114.36
2000-01-21,116.13
2000-01-20,114.8
2000-01-19,115.5
2000-01-18,114.38
2000-01-14,116.56
2000-01-13,115.18
2000-01-12,114.14
2000-01-11,114.98
2000-01-10,115.73
2000-01-07,117.35
2000-01-06,114.87
2000-01-05,114.82
2000-01-04,114.22
2000-01-03,117.84
1999-12-31,119.17
1999-12-30,120.25
1999-12-29,119.45
1999-12-28,119.14
1999-12-27,117.83
1999-12-23,120.72
1999-12-22,117.74
1999-12-21,118.55
1999-12-20,116.62
1999-12-17,118.07
1999-12-16,117.07
1999-12-15,116.92
1999-12-14,117.5
1999-12-13,117.95
1999-12-10,114.16
1999-12-09,114.42
1999-12-08,115.2
1999-12-07,116.53
1999-12-06,117.36
1999-12-03,115.47
1999-12-02,117.33
1999-12-01,119.07
1999-11-30,118.96
1999-11-29,120.37
1999-11-26,121.65
1999-11-24,121.18
1999-11-23,121.3
1999-11-22,123.93
1999-11-19,127.96
1999-11-18,125.33
1999-11-17,124.14
1999-11-16,125.23
1999-11-15,124.33
1999-11-12,126.04
1999-11-11,120.68
1999-11-10,122.14
1999-11-09,122.06
1999-11-08,122.3
1999-11-05,127.06
1999-11-04,122.22
1999-11-03,122.32
1999-11-02,121.99
1999-11-01,123.7
1999-10-29,124.08
1999-10-28,121.82
1999-10-27,119.15
1999-10-26,118.12
1999-10-25,119.94
1999-10-22,120.85
1999-10-21,120.31
1999-10-20,118.59
1999-10-19,116.9
1999-10-18,115.77
1999-10-15,116.14
1999-10-14,116.53
1999-10-13,115.66
1999-10-12,120.22
1999-10-11,118.38
1999-10-08,120.91
1999-10-07,120.36
1999-10-06,118.34
1999-10-05,117.11
1999-10-04,117.24
1999-10-01,117.07
1999-09-30,115.85
1999-09-29,116.71
1999-09-28,116.76
1999-09-27,117.29
1999-09-24,115.64
1999-09-23,116.0
1999-09-22,118.2
1999-09-21,117.58
1999-09-20,118.33
1999-09-17,119.11
1999-09-16,119.68
1999-09-15,118.23
1999-09-14,117.66
1999-09-13,118.73
1999-09-10,119.94
1999-09-09,119.61
1999-09-08,119.32
1999-09-07,120.73
1999-09-03,122.87
1999-09-02,119.28
1999-09-01,117.48
1999-08-31,117.64
1999-08-30,116.65
1999-08-27,118.25
1999-08-26,118.6
1999-08-25,119.02
1999-08-24,119.02
1999-08-23,117.83
1999-08-20,122.98
1999-08-19,119.74
1999-08-18,119.82
1999-08-17,122.69
1999-08-16,122.16
1999-08-13,128.4
1999-08-12,121.69
1999-08-11,120.69
1999-08-10,118.59
1999-08-09,119.54
1999-08-06,121.41
1999-08-05,119.83
1999-08-04,118.57
1999-08-03,120.01
1999-08-02,120.09
1999-07-30,119.28
1999-07-29,119.6
1999-07-28,117.85
1999-07-27,115.04
1999-07-26,118.23
1999-07-23,118.85
1999-07-22,119.29
1999-07-21,119.48
1999-07-20,121.13
1999-07-19,122.4
1999-07-16,122.2
1999-07-15,119.9
1999-07-14,118.45
1999-07-13,119.39
1999-07-12,122.1
1999-07-09,119.14
1999-07-08,119.08
1999-07-07,120.46
1999-07-06,119.27
1999-07-02,120.44
1999-07-01,120.8
1999-06-30,120.12
1999-06-29,118.08
1999-06-28,119.04
1999-06-25,118.48
1999-06-24,118.36
1999-06-23,119.44
1999-06-22,118.74
1999-06-21,119.09
1999-06-18,119.47
1999-06-17,118.41
1999-06-16,117.25
1999-06-15,116.26
1999-06-14,114.59
1999-06-11,115.45
1999-06-10,115.47
1999-06-09,116.61
1999-06-08,116.93
1999-06-07,116.85
1999-06-04,116.26
1999-06-03,116.06
1999-06-02,116.33
1999-06-01,114.57
1999-05-28,117.98
1999-05-27,117.39
1999-05-26,118.25
1999-05-25,117.55
1999-05-24,116.94
1999-05-21,118.43
1999-05-20,118.86
1999-05-19,117.95
1999-05-18,118.43
1999-05-17,115.62
1999-05-14,116.77
1999-05-13,117.69
1999-05-12,117.12
1999-05-11,116.76
1999-05-10,116.57
1999-05-07,116.9
1999-05-06,116.86
1999-05-05,117.53
1999-05-04,116.6
1999-05-03,116.6
1999-04-30,116.25
1999-04-29,115.57
1999-04-28,116.01
1999-04-27,116.82
1999-04-26,115.61
1999-04-23,115.84
1999-04-22,115.38
1999-04-21,114.99
1999-04-20,112.84
1999-04-19,113.2
1999-04-16,113.86
1999-04-15,113.07
1999-04-14,112.54
1999-04-13,112.52
1999-04-12,112.86
1999-04-09,115.9
1999-04-08,113.19
1999-04-07,113.77
1999-04-06,114.6
1999-04-05,114.75
1999-04-01,112.35
1999-03-31,114.02
1999-03-30,115.24
1999-03-29,114.73
1999-03-26,114.72
1999-03-25,114.77
1999-03-24,112.76
1999-03-23,112.59
1999-03-22,114.42
1999-03-19,114.97
1999-03-18,114.47
1999-03-17,114.63
1999-03-16,114.52
1999-03-15,115.48
1999-03-12,113.95
1999-03-11,114.49
1999-03-10,115.43
1999-03-09,115.53
1999-03-08,116.42
1999-03-05,115.83
1999-03-04,115.29
1999-03-03,114.61
1999-03-02,114.48
1999-03-01,115.38
1999-02-26,114.88
1999-02-25,115.63
1999-02-24,116.15
1999-02-23,117.11
1999-02-22,117.06
1999-02-19,115.4
1999-02-18,115.15
1999-02-17,114.55
1999-02-16,115.45
1999-02-12,116.29
1999-02-11,117.63
1999-02-10,114.91
1999-02-09,113.35
1999-02-08,114.6
1999-02-05,115.51
1999-02-04,115.25
1999-02-03,116.1
1999-02-02,117.37
1999-02-01,118.75
1999-01-29,119.23
1999-01-28,118.46
1999-01-27,116.25
1999-01-26,120.02
1999-01-25,118.62
1999-01-22,119.32
1999-01-21,117.62
1999-01-20,120.19
1999-01-19,119.22
1999-01-15,120.43
1999-01-14,115.83
1999-01-13,117.61
1999-01-12,119.5
1999-01-11,120.21
1999-01-08,121.02
1999-01-07,119.22
1999-01-06,116.55
1999-01-05,118.93
1999-01-04,118.28
1998-12-31,124.46
1998-12-30,119.78
1998-12-29,121.9
1998-12-28,125.02
1998-12-24,120.65
1998-12-23,123.93
1998-12-22,128.7
1998-12-21,127.73
1998-12-18,123.33
1998-12-17,121.0
1998-12-16,119.38
1998-12-15,120.67
1998-12-14,118.08
1998-12-11,120.49
1998-12-10,120.3
1998-12-09,121.68
1998-12-08,120.16
1998-12-07,120.58
1998-12-04,120.79
1998-12-03,119.29
1998-12-02,122.3
1998-12-01,120.73
1998-11-30,121.52
1998-11-27,122.43
1998-11-25,129.39
1998-11-24,121.38
1998-11-23,128.39
1998-11-20,131.84
1998-11-19,135.15
1998-11-18,125.03
1998-11-17,127.36
1998-11-16,126.2
1998-11-13,123.86
1998-11-12,122.43
1998-11-11,124.09
1998-11-10,122.96
1998-11-09,126.03
1998-11-06,129.39
1998-11-05,126.83
1998-11-04,128.5
1998-11-03,126.92
1998-11-02,136.81
1998-10-30,129.98
1998-10-29,130.29
1998-10-28,125.33
1998-10-27,124.29
1998-10-26,124.87
1998-10-23,122.48
1998-10-22,123.47
1998-10-21,122.12
1998-10-20,120.46
1998-10-19,120.47
1998-10-16,146.22
1998-10-15,136.01
1998-10-14,133.27
1998-10-13,130.52
1998-10-12,130.47
1998-10-09,119.28
1998-10-08,118.0
1998-10-07,118.83
1998-10-06,113.08
1998-10-05,113.73
1998-10-02,115.15
1998-10-01,114.54
1998-09-30,117.57
1998-09-29,121.21
1998-09-28,119.32
1998-09-25,119.07
1998-09-24,119.8
1998-09-23,122.87
1998-09-22,118.29
1998-09-21,127.36
1998-09-18,128.3
1998-09-17,129.4
1998-09-16,134.61
1998-09-15,134.67
1998-09-14,136.29
1998-09-11,126.67
1998-09-10,122.06
1998-09-09,126.65
1998-09-08,127.2
1998-09-04,123.48
1998-09-03,122.73
1998-09-02,122.91
1998-09-01,124.33
1998-08-31,118.84
1998-08-28,118.25
1998-08-27,118.88
1998-08-26,125.07
1998-08-25,127.13
1998-08-24,126.71
1998-08-21,125.08
1998-08-20,124.92
1998-08-19,125.62
1998-08-18,128.23
1998-08-17,124.1
1998-08-14,122.79
1998-08-13,121.59
1998-08-12,121.23
1998-08-11,122.77
1998-08-10,121.21
1998-08-07,122.98
1998-08-06,121.62
1998-08-05,121.17
1998-08-04,118.72
1998-08-03,120.7
1998-07-31,121.21
1998-07-30,124.3
1998-07-29,120.55
1998-07-28,123.13
1998-07-27,120.67
1998-07-24,120.78
1998-07-23,120.91
1998-07-22,124.64
1998-07-21,122.91
1998-07-20,119.18
1998-07-17,118.4
1998-07-16,117.8
1998-07-15,122.88
1998-07-14,122.4
1998-07-13,118.19
1998-07-10,118.79
1998-07-09,124.0
1998-07-08,122.25
1998-07-07,122.55
1998-07-06,120.43
1998-07-02,129.97
1998-07-01,125.82
1998-06-29,123.22
1998-06-26,124.8
1998-06-25,123.01
1998-06-24,121.78
1998-06-23,123.3
1998-06-22,121.88
1998-06-19,122.72
1998-06-18,123.09
1998-06-17,122.97
1998-06-16,120.12
1998-06-15,119.89
1998-06-12,122.16
1998-06-11,119.67
1998-06-10,119.69
1998-06-09,120.34
1998-06-08,119.01
1998-06-05,119.75
1998-06-04,118.82
1998-06-03,116.78
1998-06-02,118.55
1998-06-01,119.31
1998-05-29,118.27
1998-05-28,120.2
1998-05-27,122.64
1998-05-26,118.55
1998-05-22,122.49
1998-05-21,122.36
1998-05-20,123.05
1998-05-19,124.78
1998-05-18,125.67
1998-05-15,123.79
1998-05-14,125.56
1998-05-13,125.3
1998-05-12,124.11
1998-05-11,120.19
1998-05-08,118.72
1998-05-07,116.76
1998-05-06,118.15
1998-05-05,117.55
1998-05-04,117.76
1998-05-01,121.88
1998-04-30,119.4
1998-04-29,117.53
1998-04-28,117.99
1998-04-27,120.66
1998-04-24,118.14
1998-04-23,118.74
1998-04-22,120.3
1998-04-21,118.78
1998-04-20,119.5
1998-04-17,120.13
1998-04-16,118.29
1998-04-15,119.8
1998-04-14,119.06
1998-04-13,118.83
1998-04-09,119.31
1998-04-08,119.16
1998-04-07,117.99
1998-04-06,116.87
1998-04-03,120.17
1998-04-02,119.17
1998-04-01,120.35
1998-03-31,119.0
1998-03-30,119.53
1998-03-27,118.31
1998-03-26,118.55
1998-03-25,120.62
1998-03-24,122.05
1998-03-23,122.29
1998-03-20,122.07
1998-03-19,122.01
1998-03-18,120.6
1998-03-17,119.48
1998-03-16,119.11
1998-03-13,119.95
1998-03-12,120.6
1998-03-11,117.69
1998-03-10,116.82
1998-03-09,115.05
1998-03-06,116.14
1998-03-05,117.13
1998-03-04,116.19
1998-03-03,117.53
1998-03-02,116.62
1998-02-27,118.36
1998-02-26,117.78
1998-02-25,119.46
1998-02-24,116.58
1998-02-23,120.47
1998-02-20,122.19
1998-02-19,120.8
1998-02-18,121.04
1998-02-17,119.23
1998-02-13,121.25
1998-02-12,119.1
1998-02-11,119.19
1998-02-10,118.28
1998-02-09,116.9
1998-02-06,114.48
1998-02-05,119.0
1998-02-04,116.67
1998-02-03,119.16
1998-02-02,121.01
1998-01-30,123.6
1998-01-29,122.74
1998-01-28,123.22
1998-01-27,122.56
1998-01-26,121.68
1998-01-23,121.6
1998-01-22,120.82
1998-01-21,121.89
1998-01-20,120.61
1998-01-16,120.72
1998-01-15,118.61
1998-01-14,118.99
1998-01-13,116.9
1998-01-12,115.39
1998-01-09,124.28
1998-01-08,118.27
1998-01-07,119.73
1998-01-06,119.61
1998-01-05,120.84
1998-01-02,121.99
1997-12-31,119.62
1997-12-30,119.62
1997-12-29,118.91
1997-12-26,117.23
1997-12-24,117.43
1997-12-23,118.07
1997-12-22,119.47
1997-12-19,120.0
1997-12-18,119.84
1997-12-17,121.93
1997-12-16,121.18
1997-12-15,120.07
1997-12-12,135.04
1997-12-11,134.32
1997-12-10,121.56
1997-12-09,121.2
1997-12-08,120.55
1997-12-05,119.79
1997-12-04,119.97
1997-12-03,119.6
1997-12-02,119.54
1997-12-01,119.91
1997-11-28,120.58
1997-11-26,120.48
1997-11-25,124.58
1997-11-24,123.81
1997-11-21,125.72
1997-11-20,125.47
1997-11-19,125.8
1997-11-18,122.35
1997-11-17,125.34
1997-11-14,121.62
1997-11-13,122.41
1997-11-12,121.47
1997-11-11,123.48
1997-11-10,123.6
1997-11-07,122.01
1997-11-06,123.37
1997-11-05,125.32
1997-11-04,125.11
1997-11-03,125.48
1997-10-31,120.82
1997-10-30,119.83
1997-10-29,122.34
1997-10-28,117.96
1997-10-27,104.09
1997-10-24,111.91
1997-10-23,114.01
1997-10-22,110.35
1997-10-21,112.78
1997-10-20,112.42
1997-10-17,111.99
1997-10-16,113.07
1997-10-15,112.22
1997-10-14,113.34
1997-10-13,113.34
1997-10-10,115.26
1997-10-09,113.67
1997-10-08,113.84
1997-10-07,114.77
1997-10-06,114.59
1997-10-03,115.28
1997-10-02,115.42
1997-10-01,114.59
1997-09-30,112.51
1997-09-29,113.03
1997-09-26,113.04
1997-09-25,113.63
1997-09-24,114.54
1997-09-23,115.54
1997-09-22,116.02
1997-09-19,115.52
1997-09-18,112.39
1997-09-17,112.06
1997-09-16,111.97
1997-09-15,110.18
1997-09-12,111.04
1997-09-11,110.18
1997-09-10,109.63
1997-09-09,108.99
1997-09-08,108.22
1997-09-05,108.9
1997-09-04,108.68
1997-09-03,108.12
1997-09-02,109.66
1997-08-29,109.24
1997-08-28,109.11
1997-08-27,109.37
1997-08-26,108.6
1997-08-25,109.57
1997-08-22,112.25
1997-08-21,109.85
1997-08-20,110.67
1997-08-19,110.29
1997-08-18,111.35
1997-08-15,108.16
1997-08-14,109.11
1997-08-13,109.64
1997-08-12,109.35
1997-08-11,107.54
1997-08-08,108.41
1997-08-07,108.04
1997-08-06,107.65
1997-08-05,107.68
1997-08-04,109.07
1997-08-01,110.1
1997-07-31,111.88
1997-07-30,111.23
1997-07-29,109.53
1997-07-28,109.42
1997-07-25,110.15
1997-07-24,109.19
1997-07-23,109.49
1997-07-22,110.79
1997-07-21,107.35
1997-07-18,106.74
1997-07-17,108.09
1997-07-16,108.67
1997-07-15,111.06
1997-07-14,109.23
1997-07-11,108.81
1997-07-10,108.66
1997-07-09,107.8
1997-07-08,108.55
1997-07-07,107.79
1997-07-03,109.13
1997-07-02,108.18
1997-07-01,107.45
1997-06-30,105.81
1997-06-27,106.62
1997-06-26,105.88
1997-06-25,105.94
1997-06-24,106.25
1997-06-23,104.31
1997-06-20,106.18
1997-06-19,107.51
1997-06-18,107.27
1997-06-17,107.33
1997-06-16,110.77
1997-06-13,110.61
1997-06-12,111.64
1997-06-11,108.4
1997-06-10,107.65
1997-06-09,106.66
1997-06-06,105.97
1997-06-05,105.11
1997-06-04,104.84
1997-06-03,104.85
1997-06-02,104.89
1997-05-30,104.89
1997-05-29,105.08
1997-05-28,105.93
1997-05-27,105.03
1997-05-23,105.13
1997-05-22,105.62
1997-05-21,106.51
1997-05-20,106.85
1997-05-19,108.04
1997-05-16,107.08
1997-05-15,106.55
1997-05-14,106.36
1997-05-13,107.22
1997-05-12,106.23
1997-05-09,107.19
1997-05-08,107.5
1997-05-07,108.39
1997-05-06,111.0
1997-05-05,110.68
1997-05-02,110.62
1997-05-01,111.55
1997-04-30,111.93
1997-04-29,111.57
1997-04-28,111.39
1997-04-25,112.2
1997-04-24,112.16
1997-04-23,112.55
1997-04-22,113.09
1997-04-21,111.39
1997-04-18,110.36
1997-04-17,110.42
1997-04-16,108.91
1997-04-15,108.82
1997-04-14,107.32
1997-04-11,106.53
1997-04-10,107.94
1997-04-09,108.61
1997-04-08,108.34
1997-04-07,107.35
1997-04-04,108.08
1997-04-03,107.8
1997-04-02,107.47
1997-04-01,107.96
1997-03-31,106.98
1997-03-27,108.35
1997-03-26,108.91
1997-03-25,108.83
1997-03-24,108.99
1997-03-21,108.45
1997-03-20,108.6
1997-03-19,108.76
1997-03-18,108.61
1997-03-17,109.33
1997-03-14,107.62
1997-03-13,107.87
1997-03-12,108.43
1997-03-11,108.99
1997-03-10,108.98
1997-03-07,108.73
1997-03-06,109.13
1997-03-05,108.91
1997-03-04,108.67
1997-03-03,108.49
1997-02-28,109.26
1997-02-27,108.93
1997-02-26,109.05
1997-02-25,111.32
1997-02-24,111.6
1997-02-21,111.48
1997-02-20,110.26
1997-02-19,110.48
1997-02-18,110.75
1997-02-14,111.31
1997-02-13,110.75
1997-02-12,109.69
1997-02-11,110.31
1997-02-10,110.09
1997-02-07,110.57
1997-02-06,110.84
1997-02-05,111.18
1997-02-04,110.28
1997-02-03,110.61
1997-01-31,110.49
1997-01-30,111.36
1997-01-29,111.15
1997-01-28,111.71
1997-01-27,111.14
1997-01-24,110.72
1997-01-23,112.47
1997-01-22,112.76
1997-01-21,111.76
1997-01-20,111.32
1997-01-17,110.84
1997-01-16,112.91
1997-01-15,112.23
1997-01-14,112.56
1997-01-13,109.55
1997-01-10,114.2
1997-01-09,112.93
1997-01-08,113.06
1997-01-07,113.45
1997-01-06,112.21
1997-01-03,113.77
1997-01-02,114.82
1996-12-31,113.02
1996-12-30,114.7
1996-12-27,114.29
1996-12-26,114.13
1996-12-24,116.33
1996-12-23,113.42
1996-12-20,114.91
1996-12-19,112.97
1996-12-18,113.99
1996-12-17,113.54
1996-12-16,114.39
1996-12-13,113.94
1996-12-12,111.32
1996-12-11,112.4
1996-12-10,111.41
1996-12-09,111.78
1996-12-06,113.79
1996-12-05,111.94
1996-12-04,112.13
1996-12-03,111.67
1996-12-02,113.03
1996-11-29,112.11
1996-11-27,112.19
1996-11-26,114.08
1996-11-25,113.62
1996-11-22,114.72
1996-11-21,115.53
1996-11-20,115.0
1996-11-19,115.86
1996-11-18,114.95
1996-11-15,115.92
1996-11-14,115.44
1996-11-13,114.81
1996-11-12,114.48
1996-11-11,113.48
1996-11-08,116.92
1996-11-07,114.79
1996-11-06,114.03
1996-11-05,113.7
1996-11-04,112.88
1996-11-01,112.54
1996-10-31,112.54
1996-10-30,113.45
1996-10-29,113.49
1996-10-28,112.93
1996-10-25,113.56
1996-10-24,112.61
1996-10-23,114.12
1996-10-22,113.89
1996-10-21,113.99
1996-10-18,113.69
1996-10-17,113.57
1996-10-16,114.45
1996-10-15,114.25
1996-10-14,113.06
1996-10-11,114.07
1996-10-10,114.65
1996-10-09,114.99
1996-10-08,116.52
1996-10-07,116.48
1996-10-04,115.81
1996-10-03,115.82
1996-10-02,116.1
1996-10-01,115.67
1996-09-30,114.8
1996-09-27,115.81
1996-09-26,115.43
1996-09-25,116.65
1996-09-24,116.06
1996-09-23,115.74
1996-09-20,115.26
1996-09-19,113.73
1996-09-18,114.07
1996-09-17,115.55
1996-09-16,113.25
1996-09-13,115.39
1996-09-12,115.44
1996-09-11,115.34
1996-09-10,115.14
1996-09-09,114.32
1996-09-06,115.85
1996-09-05,115.9
1996-09-04,115.33
1996-09-03,115.18
1996-08-30,114.32
1996-08-29,113.36
1996-08-28,112.93
1996-08-27,113.48
1996-08-26,113.06
1996-08-23,113.78
1996-08-22,113.04
1996-08-21,114.63
1996-08-20,113.3
1996-08-19,114.83
1996-08-16,114.57
1996-08-15,114.33
1996-08-14,114.72
1996-08-13,114.08
1996-08-12,114.21
1996-08-09,112.57
1996-08-08,113.92
1996-08-07,114.69
1996-08-06,114.55
1996-08-05,114.43
1996-08-02,114.13
1996-08-01,116.21
1996-07-31,116.61
1996-07-30,114.54
1996-07-29,113.21
1996-07-26,114.67
1996-07-25,113.94
1996-07-24,111.8
1996-07-23,110.92
1996-07-22,112.93
1996-07-19,112.9
1996-07-18,113.23
1996-07-17,110.93
1996-07-16,109.26
1996-07-15,109.02
1996-07-12,110.88
1996-07-11,111.24
